자치구,읍면동명,행정동코드,과거대비인구변화(%),최근인구변화(연속감소년수),과거대비사업체변화(%),최근사업체변화(연속감소년수),노후건축물비율(%),노인인구비율,기초생활 대상자 비율
성동구,성수1가1동,1120065000,-30.544747081712064,3,6.658211794546608,0,84.6702317290553,0.1302593317903982,0.022016497537238146
성동구,성수1가2동,1120066000,-35.618794849110394,5,14.190317195325541,0,83.8222967309304,0.14026787014121414,0.01419420585238026
성동구,성수2가1동,1120067000,-43.706156749635014,5,-3.7413582757218378,3,88.9136490250696,0.1665111396244022,0.03505190715035577
성동구,성수2가3동,1120069000,-30.61657032755299,5,2.0911127707244215,0,72.0367278797997,0.1633935585231736,0.01728201099764336
성동구,송정동,1120072000,-55.34433595437657,5,-4.0453074433656955,2,86.1161524500907,0.15642107152472404,0.044422507403751234
성동구,용답동,1120079000,-53.598114036840215,5,-12.265084075173096,2,88.451160280626,0.16850047154982709,0.05210625589437284
성동구,왕십리도선동,1120053500,34.98269717473271,2,-0.14520813165537272,1,75.6578947368421,0.1341887777294476,0.023995940263882846
성동구,금호2·3가동,1120061500,3.404632916121801,4,-4.252998909487459,1,82.2674418604651,0.16485753052917232,0.02323609226594301
성동구,옥수동,1120064500,10.212254705646776,2,0.625,1,61.1231101511879,0.14926426872770512,0.013005350772889418
광진구,화양동,1121571000,-28.906181691002885,1,-2.066969822240595,2,78.0952380952381,0.09193062135390156,0.019341451000352373
광진구,군자동,1121573000,-22.17806041335453,4,-2.251655629139073,2,74.6268656716418,0.13509564899785417,0.02899146235675478
광진구,중곡1동,1121574000,-24.302343313170336,2,-3.406813627254509,1,70.3337453646477,0.1538604076590488,0.0358863495985176
광진구,중곡2동,1121575000,-8.893718756792001,4,-4.201145767027372,3,63.8457418318158,0.14480592326677136,0.025308503477675565
광진구,중곡3동,1121576000,-35.59184665883211,3,-6.395348837209303,3,75.133214920071,0.16660750207076086,0.04419595314164004
광진구,중곡4동,1121577000,-13.505676209279368,5,-4.143862392494136,2,67.6056338028169,0.16763374140533288,0.032902901224216
광진구,능동,1121578000,-5.026929982046679,1,0.27210884353741494,0,55.1038062283737,0.1360698396709477,0.019306639805254763
광진구,구의1동,1121585000,-40.58833436254421,3,-7.683679192372406,3,68.0112044817927,0.13612334801762113,0.027136563876651983
광진구,구의2동,1121586000,1.7320107069752795,2,-7.883082373782107,2,64.6670335718217,0.1554073750182189,0.025761550794344848
광진구,구의3동,1121587000,-3.764582970572871,3,-0.8731966590736523,1,62.0123203285421,0.1337366499932405,0.012471272137352982
광진구,광장동,1121581000,-4.019702202343883,5,-2.1994134897360706,2,68.0440771349862,0.10393329402846795,0.004885033268761055
광진구,자양1동,1121582000,-28.46686449060336,2,1.5683814303638646,3,72.2160970231533,0.14373681990721215,0.035470265710670607
광진구,자양2동,1121583000,-17.525463349474034,3,-9.118086696562033,2,65.5848546315078,0.1504458794587946,0.020910209102091022
광진구,자양3동,1121584000,-20.945300974805473,3,-1.3733905579399142,2,78.4210526315789,0.1398625548226681,0.008840694823358773
광진구,자양4동,1121584700,-33.974760934315725,5,-12.135665076841548,3,89.3084845512506,0.17253553841865651,0.034191210629006784
동대문구,회기동,1123071000,-27.54651831958565,2,2.268041237113402,1,78.6142001710864,0.12358840717049673,0.018005212035062782
동대문구,휘경1동,1123072000,-37.80487804878049,3,-11.377870563674323,5,83.3736884584342,0.13865382111704205,0.01783621924228616
동대문구,휘경2동,1123073000,-4.467229593888219,5,0.9693053311793215,1,66.5242165242165,0.1566501280409731,0.018045774647887324
동대문구,청량리동,1123070500,-16.409512506044223,5,-6.759317751105495,5,89.1238670694864,0.25832028191072826,0.06979248238057949
동대문구,용신동,1123053600,-0.6139909411172622,2,-11.270346779900919,3,79.0570878768441,0.17492791853260536,0.04054965953009018
동대문구,제기동,1123054500,-7.837848403111685,4,-4.144413586840419,2,83.3860759493671,0.21249583595513935,0.044083354924677055
동대문구,전농1동,1123056000,-1.663061114115738,2,-5.570776255707763,1,84.7597597597598,0.18393984766616756,0.04511425037432459
동대문구,전농2동,1123057000,-8.650535809533046,5,0.9446693657219973,2,83.1501831501832,0.18679623631035014,0.026685176615764306
동대문구,답십리2동,1123061000,-8.443821871844154,2,-4.42211055276382,1,82.4688115561392,0.18602048429763277,0.031269076850030525
동대문구,장안1동,1123065000,4.407376886135659,2,-3.804737975592247,2,68.4702410231185,0.1608929162318324,0.027337287143329853
동대문구,장안2동,1123066000,4.385193866588534,2,-4.035398230088496,3,72.0597014925373,0.15252407090794565,0.025825609646360118
동대문구,이문1동,1123074000,-42.260503160242905,5,-20.799407846039973,4,89.8936170212766,0.1550106107050224,0.024475359585003537
동대문구,이문2동,1123075000,-14.13877341104873,5,-9.391304347826086,1,87.0451237263464,0.18394042106268202,0.03160357091707643
동대문구,답십리1동,1123060000,11.777474073478574,1,-2.5137952176578784,2,80.2469135802469,0.1405916437938396,0.020433058859408357
중랑구,면목2동,1126052000,-31.086533716508463,5,0.4645760743321719,2,81.9243344231667,0.17613230744824304,0.046521773617831365
중랑구,면목4동,1126054000,-33.134272997032646,5,-2.5081788440567068,2,79.9142244460329,0.19148936170212766,0.05806953814218993
중랑구,면목5동,1126055000,-38.04270144720386,4,-25.418060200668897,4,77.1968854282536,0.14582907032262465,0.03294454675670145
중랑구,면목7동,1126057000,-29.22318125770654,4,-1.805337519623234,2,82.252358490566,0.18517214053006956,0.03605705732147574
중랑구,상봉1동,1126058000,-5.192284842964077,5,-0.9857612267250823,1,61.6171003717472,0.14555234425176622,0.04230892742453436
중랑구,상봉2동,1126059000,-19.445388143366742,1,-2.955426356589147,2,70.0801974090068,0.14623528247749085,0.03932917779756604
중랑구,중화1동,1126060000,-12.273014725810823,4,-2.4277456647398843,1,66.6666666666667,0.17142156862745098,0.03343137254901961
중랑구,중화2동,1126061000,-16.016399043389136,3,-9.674185463659148,2,83.0687830687831,0.19134737084340123,0.06991907337092011
중랑구,묵1동,1126062000,0.05603893231086861,3,-0.823045267489712,2,55.2719946272666,0.1621895020793526,0.02093402270428234
중랑구,묵2동,1126063000,-25.44048473252013,3,-3.4317637669592975,1,67.4747474747475,0.1760878405856039,0.03604107360715738
중랑구,망우3동,1126066000,-35.65193564802129,3,0.7829977628635347,0,76.4161849710983,0.1883710303861092,0.0716815170207905
중랑구,신내1동,1126068000,-4.542752402655306,5,1.7883755588673622,1,58.6802030456853,0.16600135572795058,0.028696241620848082
중랑구,신내2동,1126069000,-28.83764347946342,5,1.101591187270502,1,87.1212121212121,0.18265890526711107,0.045488686508309076
중랑구,면목본동,1126056500,-4.781014522042902,4,1.3704888076747372,1,77.7367773677737,0.16923554652213188,0.048131210478771454
중랑구,면목3·8동,1126057500,-13.789689555194116,5,0.2807411566535654,1,82.9329962073325,0.18895941527216772,0.04927870744373918
중랑구,망우본동,1126065500,-8.844202099158444,5,-4.709703613479497,2,78.6885245901639,0.1936070686070686,0.05259225571725572
성북구,돈암1동,1129058000,-17.010866473232063,5,-8.737864077669903,2,78.5478547854785,0.18603290200923336,0.026984849470056572
성북구,돈암2동,1129059000,1.11925729903258,3,-4.761904761904762,1,37.6712328767123,0.13882362472656568,0.01081584703880742
성북구,안암동,1129060000,-26.163731128684397,3,-2.3494860499265786,2,68.8766114180479,0.13057901085645357,0.01827503015681544
성북구,보문동,1129061000,-28.043220570803317,3,-4.88479262672811,1,76.4919941775837,0.14991006636482043,0.02152204924641816
성북구,정릉1동,1129062000,-18.73859438287266,3,-0.8077544426494345,2,77.5147928994083,0.1639283638861007,0.015109091869618046
성북구,정릉2동,1129063000,-3.453421445320827,5,-6.338028169014084,1,70.7730986800754,0.18490899898887767,0.020770138186720594
성북구,정릉3동,1129064000,-36.781378951163816,5,-5.68561872909699,2,80.9523809523809,0.19493084822223541,0.032171900041550426
성북구,정릉4동,1129065000,-6.944077332628479,5,1.5781922525107603,1,64.4054269752594,0.18435732697264648,0.021659677605509176
성북구,길음1동,1129066000,-3.5449573883352308,2,-13.891726251276811,1,33.9920948616601,0.12292168015751477,0.010692408663312185
성북구,길음2동,1129068500,-37.69274269557022,3,-16.348773841961854,3,83.5534213685474,0.15011359002737812,0.02161123084988641
성북구,월곡1동,1129071500,-5.603007738355965,5,-9.717607973421927,2,76.551724137931,0.17231075697211157,0.02597019330087059
성북구,월곡2동,1129072500,-6.122351136254674,5,-1.5235457063711912,2,75.030525030525,0.1765051970974701,0.027162188664444007
성북구,장위1동,1129076000,-33.28919399240339,5,-21.405049396267835,4,83.1944444444444,0.18128025820333513,0.055014915154775294
성북구,장위2동,1129077000,-53.440033257119104,4,-36.62162162162162,5,91.5,0.2212533673614065,0.046292357861902736
성북구,장위3동,1129078000,-32.177664163604405,3,-57.370892018779344,4,89.3410852713178,0.13514603375770493,0.023215623019759202
성북구,성북동,1129052500,-4.907642158638175,5,2.7958993476234855,0,76.0521415270019,0.17662606297402897,0.017122500574580556
성북구,삼선동,1129055500,-12.376784015223596,5,-4.673423423423424,1,80.0584063412599,0.16202783300198806,0.02393969516235918
성북구,동선동,1129057500,-6.738676813551001,4,1.8508997429305913,1,71.1086837793555,0.14040379170257294,0.02123599655299766
성북구,종암동,1129070500,-3.49603567888999,5,-3.5830618892508146,2,68.8622754491018,0.1605203975527773,0.023964404033564674
성북구,석관동,1129081000,-2.8099498022939513,3,-8.346213292117465,1,81.6146140247496,0.1894032837211852,0.03524929419181536
강북구,번1동,1130559500,-24.563503529120403,5,3.0375223347230493,1,80.2583025830258,0.1835810915076385,0.04300190319428013
강북구,번2동,1130560300,-38.284953186821795,5,-9.18803418803419,2,86.6814650388457,0.23863636363636365,0.070357833655706
강북구,번3동,1130560800,-31.675360912289214,5,-4.9504950495049505,2,71.8487394957983,0.2618006248224936,0.09872195399034366
강북구,수유1동,1130561500,-28.331075782419617,5,-9.570724841660802,3,78.4601691143747,0.20602757592696105,0.04788522452021614
강북구,수유2동,1130562500,-22.253177117123993,2,-3.0,2,72.9907773386034,0.21829127112757582,0.039268349154896964
강북구,수유3동,1130563500,-18.654223255138355,3,-0.41736227045075125,1,76.0712931361395,0.19073911406700966,0.046011628393357595
강북구,삼양동,1130553400,-21.462391774891778,5,-23.106060606060606,3,79.1487532244196,0.1975588068870746,0.047449680704874306
강북구,미아동,1130553500,-42.74236600469784,5,5.78345662407532,2,80.0360522757999,0.19601285041587818,0.039211371737886726
강북구,송중동,1130554500,-12.5719478945774,1,7.560137457044673,1,83.9285714285714,0.19415529837719014,0.033458330639425875
강북구,송천동,1130555500,-11.058131277264888,4,-10.709046454767726,5,89.0292028413575,0.22076710559362778,0.0483298051738366
강북구,삼각산동,1130557500,-7.144365666012973,5,0.4983388704318937,1,20.0471698113208,0.13609191107790025,0.028800049816302385
강북구,우이동,1130564500,-5.432864297638922,4,-4.2219541616405305,3,72.0673076923077,0.22727272727272727,0.03288100208768267
강북구,인수동,1130566000,-4.754523598633431,3,-7.8967943706020325,1,77.8734680357734,0.21990806783959424,0.042225392296718976
도봉구,쌍문1동,1132066000,-26.359143327841846,2,-5.757575757575758,2,72.3039215686274,0.2012172965116279,0.036564316860465115
도봉구,쌍문2동,1132067000,-54.753834524128855,5,-5.229357798165138,1,71.7446808510638,0.19571266618571576,0.035607544058538595
도봉구,쌍문3동,1132068000,-20.847540185094985,5,-2.2274325908558033,1,74.0566037735849,0.20074459283772603,0.0347476657605484
도봉구,쌍문4동,1132068100,-26.55795223475938,5,-3.4090909090909087,2,67.032967032967,0.15447997097994506,0.011037985179043374
